日期(執行日),股票代號,股票名稱,動作,買進價格,賣出價格,買進股數(股),賣出股數(股),個人漲跌幅(%),最大虧損MAE(%),異動金額(元),當下總資產估算(元)
2025-09-15,4772,台特化,🚫 清倉賣出,,330.0,0,184084482,17.81,0.0,60747879380,303739396901
2025-09-15,4931,新盛力,🚫 清倉賣出,,166.5,0,364852128,12.06,-0.05,60747879380,303739396901
2025-09-15,4991,F-環宇,🛒 新進買入,153.5,,395751657,0,4.47,-2.33,60747879380,303739396901
2025-09-17,3167,大量,🚫 清倉賣出,,186.0,0,321677963,-2.49,-3.2,59832101241,299160506205
2025-09-17,3323,加百裕,🛒 新進買入,49.8,,1201447816,0,6.41,-4.06,59832101241,299160506205
2025-09-18,3167,大量,🛒 新進買入,185.5,,331778452,0,9.0,-0.32,61544902916,307724514580
2025-09-18,4991,F-環宇,🚫 清倉賣出,,161.0,0,382266477,4.47,-2.33,61544902916,307724514580
2025-09-18,5475,德宏,🛒 新進買入,54.7,,1125135336,0,3.61,0.0,61544902916,307724514580
2025-09-18,6515,穎崴,🚫 清倉賣出,,1720.0,0,35781920,-1.26,-8.11,61544902916,307724514580
2025-09-19,5475,德宏,🚫 清倉賣出,,56.9,0,1062676312,3.61,0.0,60466282160,302331410802
2025-09-19,8299,群聯,🛒 新進買入,730.0,,82830523,0,8.61,-12.1,60466282160,302331410802
2025-09-23,3363,上詮,🚫 清倉賣出,,391.0,0,157145232,1.69,-8.14,61443786003,307218930019
2025-09-23,8033,雷虎,🛒 新進買入,151.0,,406912490,0,2.9,-7.33,61443786003,307218930019
2025-09-24,2342,茂矽,🛒 新進買入,32.0,,2022703935,0,3.65,-1.92,64726525924,323632629620
2025-09-24,3081,聯亞,🛒 新進買入,479.0,,135128446,0,-2.37,-7.35,64726525924,323632629620
2025-09-24,3167,大量,🚫 清倉賣出,,203.0,0,318849881,9.0,-0.32,64726525924,323632629620
2025-09-24,5314,世紀*,🚫 清倉賣出,,143.0,0,452633048,27.17,0.0,64726525924,323632629620
2025-09-25,2342,茂矽,🚫 清倉賣出,,33.3,0,1994228348,3.65,-1.92,66407804014,332039020071
2025-09-25,2408,南亞科,🛒 新進買入,74.3,,893779327,0,29.63,-4.49,66407804014,332039020071
2025-09-25,3323,加百裕,🚫 清倉賣出,,53.2,0,1248266992,6.41,-4.06,66407804014,332039020071
2025-09-25,6488,環球晶,🛒 新進買入,493.5,,134564952,0,4.55,-7.24,66407804014,332039020071
2025-10-02,2342,茂矽,🛒 新進買入,33.5,,1968581656,0,-8.27,-7.95,65947485503,329737427518
2025-10-02,8299,群聯,🚫 清倉賣出,,796.0,0,82848599,8.61,-12.1,65947485503,329737427518
2025-10-07,1795,美時,🛒 新進買入,274.0,,251989769,0,8.87,0.0,69045196868,345225984342
2025-10-07,8033,雷虎,🚫 清倉賣出,,156.0,0,442597415,2.9,-7.33,69045196868,345225984342
2025-10-08,3081,聯亞,🚫 清倉賣出,,469.5,0,150307514,-2.37,-7.35,70569378247,352846891238
2025-10-08,6418,詠昇,🛒 新進買入,74.0,,953640246,0,-3.63,-5.18,70569378247,352846891238
2025-10-09,2408,南亞科,🚫 清倉賣出,,96.7,0,756552205,29.63,-4.49,73158598268,365792991342
2025-10-09,3430,奇鈦科,🛒 新進買入,81.9,,893267378,0,-7.45,-11.4,73158598268,365792991342
2025-10-09,4722,國精化,🛒 新進買入,212.5,,344275756,0,-3.68,-9.69,73158598268,365792991342
2025-10-09,6488,環球晶,🚫 清倉賣出,,518.0,0,141232815,4.55,-7.24,73158598268,365792991342
2025-10-13,2342,茂矽,🚫 清倉賣出,,30.85,0,2379513579,-8.27,-7.95,73407993917,367039969587
2025-10-13,3628,盈正,🛒 新進買入,69.5,,1056230128,0,7.34,0.0,73407993917,367039969587
2025-10-15,3628,盈正,🚫 清倉賣出,,74.9,0,973508817,7.34,0.0,72915810462,364579052310
2025-10-15,8299,群聯,🛒 新進買入,786.0,,92768206,0,26.72,-0.56,72915810462,364579052310
2025-10-16,4989,榮科,🛒 新進買入,37.4,,1900222070,0,-8.52,-9.13,71068305430,355341527150
2025-10-16,6418,詠昇,🚫 清倉賣出,,71.6,0,992574098,-3.63,-5.18,71068305430,355341527150
2025-10-17,3430,奇鈦科,🚫 清倉賣出,,76.1,0,949033424,-7.45,-11.4,72221443569,361107217846
2025-10-17,8033,雷虎,🛒 新進買入,136.5,,529094824,0,-8.79,-11.4,72221443569,361107217846
2025-10-20,1795,美時,🚫 清倉賣出,,299.5,0,245099357,8.87,0.0,73407257667,367036288335
2025-10-20,4967,十銓,🛒 新進買入,131.0,,560360745,0,7.97,-3.86,73407257667,367036288335
2025-10-22,4722,國精化,🚫 清倉賣出,,205.5,0,354915177,-3.68,-9.69,72935068984,364675344923
2025-10-22,4989,榮科,🚫 清倉賣出,,34.35,0,2123291673,-8.52,-9.13,72935068984,364675344923
2025-10-22,8271,宇瞻,🛒 新進買入,106.0,,688066688,0,0.08,0.0,72935068984,364675344923
2025-10-22,8996,高力,🛒 新進買入,520.0,,140259748,0,24.7,-2.93,72935068984,364675344923
2025-10-23,2344,華邦電,🛒 新進買入,44.95,,1606247194,0,7.69,0.0,72200811408,361004057044
2025-10-23,8033,雷虎,🚫 清倉賣出,,125.0,0,577606491,-8.79,-11.4,72200811408,361004057044
2025-10-23,8271,宇瞻,🚫 清倉賣出,,106.5,0,677941891,0.08,0.0,72200811408,361004057044
2025-10-23,8358,金居,🛒 新進買入,212.5,,339768524,0,2.89,-1.69,72200811408,361004057044
2025-10-28,8271,宇瞻,🛒 新進買入,113.0,,633263774,0,-8.33,-15.62,71558806474,357794032371
2025-10-28,8299,群聯,🚫 清倉賣出,,1000.0,0,71558806,26.72,-0.56,71558806474,357794032371
2025-11-04,3693,營邦,🛒 新進買入,376.5,,214067313,0,-9.79,-10.93,80596343636,402981718183
2025-11-04,4967,十銓,🚫 清倉賣出,,142.0,0,567579884,7.97,-3.86,80596343636,402981718183
2025-11-04,8043,蜜望實,🛒 新進買入,48.7,,1654955721,0,-2.44,-7.85,80596343636,402981718183
2025-11-04,8103,瀚荃,🛒 新進買入,78.8,,1022796239,0,-4.57,-9.81,80596343636,402981718183
2025-11-04,8271,宇瞻,🚫 清倉賣出,,104.0,0,774964842,-8.33,-15.62,80596343636,402981718183
2025-11-04,8996,高力,🚫 清倉賣出,,651.0,0,123803907,24.7,-2.93,80596343636,402981718183
2025-11-05,2344,華邦電,🚫 清倉賣出,,48.6,0,1737365649,7.69,0.0,84435970545,422179852728
2025-11-05,3081,聯亞,🛒 新進買入,380.0,,222199922,0,15.2,0.0,84435970545,422179852728
2025-11-05,6127,九豪,🛒 新進買入,26.0,,3247537328,0,5.35,0.0,84435970545,422179852728
2025-11-05,8358,金居,🚫 清倉賣出,,219.5,0,384674125,2.89,-1.69,84435970545,422179852728
2025-11-06,3163,波若威,🛒 新進買入,222.0,,362586163,0,7.23,0.0,80494128286,402470641433
2025-11-06,6127,九豪,🚫 清倉賣出,,27.5,0,2927059210,5.35,0.0,80494128286,402470641433
2025-11-07,2515,中工,🛒 新進買入,17.1,,4592215266,0,1.77,-0.63,78526881053,392634405267
2025-11-07,8103,瀚荃,🚫 清倉賣出,,75.5,0,1040091139,-4.57,-9.81,78526881053,392634405267
2025-11-10,1519,華城,🛒 新進買入,765.0,,105930410,0,2.73,-7.63,81036763870,405183819354
2025-11-10,2515,中工,🚫 清倉賣出,,16.65,0,4867072905,1.77,-0.63,81036763870,405183819354
2025-11-10,8043,蜜望實,🚫 清倉賣出,,47.7,0,1698883938,-2.44,-7.85,81036763870,405183819354
2025-11-10,8358,金居,🛒 新進買入,219.0,,370030885,0,8.47,-0.96,81036763870,405183819354
2025-11-13,3693,營邦,🚫 清倉賣出,,341.0,0,231882966,-9.79,-10.93,79072091590,395360457950
2025-11-13,8996,高力,🛒 新進買入,511.0,,154739905,0,-0.78,-9.63,79072091590,395360457950
2025-11-17,3081,聯亞,🚫 清倉賣出,,439.5,0,187826877,15.2,0.0,82549912730,412749563652
2025-11-17,6488,環球晶,🛒 新進買入,385.0,,214415357,0,-2.21,-7.06,82549912730,412749563652
2025-11-18,6488,環球晶,🚫 清倉賣出,,378.0,0,210358881,-2.21,-7.06,79515657097,397578285489
2025-11-18,8110,華東,🛒 新進買入,38.0,,2092517292,0,-7.73,-15.17,79515657097,397578285489
2025-11-20,1519,華城,🚫 清倉賣出,,789.0,0,96800999,2.73,-7.63,76375988353,381879941769
2025-11-20,2451,創見,🛒 新進買入,210.0,,363695182,0,-12.96,-12.9,76375988353,381879941769
2025-11-20,3163,波若威,🚫 清倉賣出,,239.0,0,319564804,7.23,0.0,76375988353,381879941769
2025-11-20,4991,F-環宇,🛒 新進買入,163.5,,467131427,0,-7.1,-8.3,76375988353,381879941769
2025-11-20,6488,環球晶,🛒 新進買入,357.5,,213639128,0,11.45,-3.82,76375988353,381879941769
2025-11-20,8358,金居,🚫 清倉賣出,,238.5,0,320234752,8.47,-0.96,76375988353,381879941769
2025-11-24,4991,F-環宇,🚫 清倉賣出,,152.5,0,529075838,-7.1,-8.3,80684065322,403420326613
2025-11-24,6584,南俊國際,🛒 新進買入,336.0,,240131146,0,9.83,0.0,80684065322,403420326613
2025-11-25,6155,鈞寶,🛒 新進買入,36.6,,2040056647,0,12.12,-8.92,74666073306,373330366532
2025-11-25,8996,高力,🚫 清倉賣出,,509.0,0,146691696,-0.78,-9.63,74666073306,373330366532
2025-11-26,6265,方土昶,🛒 新進買入,17.55,,4428001354,0,-1.53,-2.04,77711423765,388557118829
2025-11-26,6488,環球晶,🚫 清倉賣出,,400.0,0,194278559,11.45,-3.82,77711423765,388557118829
2025-11-27,6265,方土昶,🚫 清倉賣出,,17.35,0,4632069824,-1.53,-2.04,80366411446,401832057234
2025-11-27,8043,蜜望實,🛒 新進買入,74.5,,1078743777,0,14.71,0.0,80366411446,401832057234
2025-11-28,2451,創見,🚫 清倉賣出,,183.5,0,421637432,-12.96,-12.9,77370468807,386852344036
2025-11-28,6265,方土昶,🛒 新進買入,18.3,,4227894470,0,-2.84,-4.14,77370468807,386852344036
2025-11-28,8110,華東,🚫 清倉賣出,,35.2,0,2198024682,-7.73,-15.17,77370468807,386852344036
2025-11-28,8358,金居,🛒 新進買入,228.5,,338601614,0,15.3,-0.7,77370468807,386852344036
2025-12-01,6155,鈞寶,📈 加碼微調,38.0,,538627421,0,12.12,-8.92,20467842011,409356840220
2025-12-01,6265,方土昶,🚫 清倉賣出,,17.85,0,4586631262,-2.84,-4.14,81871368044,409356840220
2025-12-01,6584,南俊國際,📈 加碼微調,370.0,,55318491,0,9.83,0.0,20467842011,409356840220
2025-12-01,8043,蜜望實,📈 加碼微調,77.6,,263760850,0,14.71,0.0,20467842011,409356840220
2025-12-01,8358,金居,📈 加碼微調,228.5,,89574800,0,15.3,-0.7,20467842011,409356840220
2025-12-02,4577,達航,🛒 新進買入,54.3,,1511877597,0,-0.58,-1.89,82094953563,410474767816
2025-12-02,6155,鈞寶,📉 減碼微調,,38.4,0,534472353,12.12,-8.92,20523738390,410474767816
2025-12-02,6584,南俊國際,📉 減碼微調,,368.0,0,55771028,9.83,0.0,20523738390,410474767816
2025-12-02,8043,蜜望實,📉 減碼微調,,80.3,0,255588273,14.71,0.0,20523738390,410474767816
2025-12-02,8358,金居,📉 減碼微調,,230.0,0,89233645,15.3,-0.7,20523738390,410474767816
2025-12-03,6155,鈞寶,🚫 清倉賣出,,41.2,0,1995145419,12.12,-8.92,82199991293,410999956466
2025-12-03,6442,光聖,🛒 新進買入,1245.0,,66024089,0,8.01,-4.86,82199991293,410999956466
2025-12-04,3081,聯亞,🛒 新進買入,546.0,,151631663,0,12.74,-0.78,82790888409,413954442045
2025-12-04,6584,南俊國際,🚫 清倉賣出,,370.5,0,223457188,9.83,0.0,82790888409,413954442045
2025-12-05,4577,達航,🚫 清倉賣出,,54.2,0,1598658520,-0.58,-1.89,86647291808,433236459041
