股票代號,股票名稱,買進日期,賣出日期,買進價格,賣出價格,個人漲跌幅(%),同期大盤漲跌幅(%),最大虧損MAE(%),RSI_14,乖離率20MA(%),外資買賣超(股),投信買賣超(股),散戶融資增減(張),營收年增率(%)
4540,全球,2024-12-23,2025-01-07,,,14.51,2.43,0.0,75.26,18.19,-4483834.0,0.0,0.0,39.87
2250,IKKA-KY,2025-01-07,2025-01-08,,,-2.76,-1.03,-2.42,70.99,10.73,7000.0,0.0,0.0,-15.38
3019,亞光,2024-12-25,2025-01-09,,,-0.39,-0.54,-9.11,87.94,30.9,8533686.0,0.0,0.0,23.93
2250,IKKA-KY,2025-01-09,2025-01-10,,,-9.63,-0.3,-9.32,66.98,5.59,9000.0,0.0,0.0,-15.38
4571,鈞興-KY,2024-12-26,2025-01-10,,,-21.5,-0.95,-21.97,84.7,36.51,161988.0,0.0,0.0,50.77
6922,宸曜,2025-01-10,2025-01-13,,,-1.67,-2.28,-9.79,64.5,5.53,4000.0,0.0,0.0,40.43
8937,合騏*,2025-01-10,2025-01-14,,,-6.43,-0.93,-7.62,70.89,18.78,87000.0,0.0,0.0,-34.09
5314,世紀*,2025-01-07,2025-01-15,,,15.16,-4.81,0.0,75.19,27.97,14750.0,0.0,0.0,396.55
6104,創惟,2025-01-03,2025-01-15,,,-9.72,-1.72,-12.13,43.64,-2.45,184210.0,200000.0,0.0,34.86
3081,聯亞,2025-01-15,2025-01-16,,,11.16,2.27,0.0,65.59,6.81,405000.0,0.0,0.0,-19.36
8033,雷虎,2025-01-08,2025-01-20,,,-0.24,-0.6,-5.78,65.99,6.81,-775000.0,0.0,0.0,16.98
8937,合騏*,2025-01-15,2025-01-21,,,2.93,3.49,-0.96,68.69,13.81,43000.0,0.0,0.0,-36.2
6442,光聖,2025-01-13,2025-02-03,,,-4.28,0.92,-7.5,55.34,0.37,203000.0,160000.0,0.0,484.77
8045,達運光電,2025-01-16,2025-02-04,,,-2.14,-1.0,-1.8,76.07,26.22,-17000.0,0.0,0.0,-75.65
6477,安集,2025-01-14,2025-02-06,,,0.93,2.28,0.0,78.72,17.87,-807100.0,0.0,0.0,-6.97
6547,高端疫苗,2025-01-20,2025-02-07,,,6.64,0.91,0.0,74.94,19.43,-476442.0,0.0,0.0,57.32
4772,台特化,2025-01-22,2025-02-12,,,-7.7,-1.0,-14.13,87.72,29.29,472274.0,17000.0,0.0,19.0
6104,創惟,2025-02-06,2025-02-14,,,1.58,-0.7,-0.9,55.71,4.5600000000000005,1768000.0,-50000.0,0.0,32.46
3379,彬台,2025-02-03,2025-02-17,,,-2.02,3.57,-7.11,84.24,31.759999999999998,719216.0,0.0,0.0,127.36
3081,聯亞,2025-02-04,2025-02-18,,,3.1,3.83,-7.36,70.63,15.14,339000.0,54000.0,0.0,-19.36
6104,創惟,2025-02-17,2025-02-18,,,0.69,0.68,-0.86,63.29,5.6000000000000005,-41040.0,0.0,0.0,39.51
6558,興能高,2025-02-07,2025-02-19,,,10.12,0.54,-4.02,75.74,15.690000000000001,-40979.0,0.0,0.0,21.27
6148,驊宏資,2025-02-19,2025-02-20,,,6.45,-0.49,0.0,82.85,21.88,107000.0,0.0,0.0,-50.46
6148,驊宏資,2025-02-24,2025-02-25,,,2.53,-1.19,0.0,73.54,16.53,95000.0,0.0,0.0,-50.46
4971,IET-KY,2025-02-18,2025-03-03,,,-3.91,-3.84,-3.58,90.7,53.779999999999994,-1220567.0,0.0,0.0,46.65
6215,和椿,2025-02-14,2025-03-03,,,-5.74,-1.71,-12.69,75.94,14.05,410700.0,0.0,0.0,41.59
8096,擎亞,2025-02-12,2025-03-03,,,11.81,-2.29,0.0,95.44,43.730000000000004,2046817.0,0.0,0.0,99.6
2438,翔耀,2025-03-03,2025-03-04,,,-13.18,-0.7,-7.61,73.82,9.44,-14000.0,0.0,0.0,-10.16
6854,錼創科技-KY創,2025-03-03,2025-03-04,,,-2.03,-0.7,-0.28,62.29,1.2,-266728.0,0.0,0.0,79.12
6739,竹陞科技,2025-03-03,2025-03-06,,,1.99,-0.18,-6.72,72.61,10.89,-22000.0,0.0,0.0,137.37
8234,新漢,2025-02-20,2025-03-07,,,-5.84,-3.88,-5.3,93.21,40.79,936970.0,0.0,0.0,35.62
3363,上詮,2025-02-25,2025-03-10,,,-6.93,-3.55,-14.88,59.87,-1.18,-850014.0,-860000.0,0.0,72.85
4534,慶騰,2025-03-04,2025-03-14,,,4.95,-2.78,-7.56,75.57,17.02,69000.0,0.0,0.0,-16.87
4946,辣椒,2025-03-18,2025-03-24,,,0.9,-0.71,-0.75,63.03,18.3,-9000.0,0.0,0.0,817.36
6113,亞矽,2025-03-24,2025-03-25,,,-2.55,0.75,-3.3,75.54,17.77,-8000.0,0.0,0.0,25.01
5314,世紀*,2025-03-12,2025-03-26,,,,0.12,-5.26,82.17,33.17,257226.0,0.0,0.0,148.67
8088,品安,2025-03-25,2025-03-28,,,1.69,-2.98,-2.63,68.89,11.97,73000.0,0.0,0.0,2.53
3363,上詮,2025-03-19,2025-03-31,,,-15.92,-5.71,-15.62,42.79,-4.8,1383010.0,-24000.0,0.0,39.9
3528,安馳,2025-03-19,2025-04-01,,,-24.23,-3.03,-23.96,98.01,37.59,96000.0,0.0,0.0,77.04
6227,茂綸,2025-03-24,2025-04-01,,,-24.74,-3.7,-26.63,87.35,37.89,1712000.0,0.0,0.0,102.34
8033,雷虎,2025-03-28,2025-04-01,,,-6.9,-1.48,-7.91,55.04,-0.06999999999999999,-524085.0,52000.0,0.0,49.43
8088,品安,2025-03-31,2025-04-01,,,1.17,2.83,-1.44,62.89,3.9699999999999998,152000.0,0.0,0.0,2.53
8111,立碁,2025-03-26,2025-04-01,,,-17.54,-4.37,-17.74,66.77,13.74,-208181.0,0.0,0.0,29.13
3055,蔚華科,2025-04-23,2025-04-24,,,1.06,-0.81,-0.57,30.11,-17.599999999999998,41000.0,0.0,0.0,-72.37
3363,上詮,2025-04-23,2025-04-28,,,10.42,2.02,0.0,22.35,-27.700000000000003,-245317.0,0.0,0.0,45.9
3055,蔚華科,2025-04-28,2025-04-29,,,-0.39,0.99,0.0,35.84,-6.660000000000001,198000.0,0.0,0.0,-72.37
6517,保勝光學,2025-04-23,2025-04-29,,,10.6,3.03,-0.7,20.2,-26.810000000000002,-112000.0,0.0,0.0,7.11
3297,杭特,2025-04-23,2025-05-02,,,22.03,5.85,0.0,66.11,10.33,0.0,0.0,0.0,24.47
6228,全譜,2025-04-29,2025-05-02,,,-3.35,2.74,-3.02,68.53,16.68,0.0,0.0,0.0,120.05
3434,哲固,2025-04-23,2025-05-05,,,19.53,4.56,0.0,64.41,19.689999999999998,70900.0,0.0,0.0,25.54
3128,昇銳,2025-04-29,2025-05-06,,,-3.95,1.43,-0.64,63.19,7.95,57000.0,0.0,0.0,35.07
3081,聯亞,2025-04-24,2025-05-07,,,8.26,5.48,0.0,41.63,-5.1,1627500.0,-119000.0,0.0,64.35
6916,華凌,2025-05-05,2025-05-07,,,13.27,0.07,0.0,75.41,14.860000000000001,44000.0,0.0,0.0,1.25
3709,鑫聯大投控,2025-05-02,2025-05-14,,,-3.28,4.79,-5.83,81.8,26.39,-1178764.0,0.0,0.0,101.89
3147,大綜,2025-05-02,2025-05-16,,,-13.04,5.08,-17.15,91.11,34.660000000000004,1206348.0,-127000.0,0.0,329.46
7714,創泓科技,2025-05-07,2025-05-19,,,-18.28,4.76,-15.89,83.46,28.46,119000.0,0.0,0.0,159.84
3073,普格,2025-05-12,2025-05-20,,,5.56,1.88,-5.65,79.97,39.290000000000006,8950.0,0.0,0.0,38.87
4946,辣椒,2025-05-09,2025-05-20,,,-9.28,2.92,-12.25,81.85,38.45,115208.0,0.0,0.0,1470.67
6596,寬宏藝術,2025-05-19,2025-05-22,,,15.22,0.7,-0.05,81.73,18.27,-261000.0,0.0,0.0,-74.21
3363,上詮,2025-05-15,2025-05-27,,,6.47,-1.8,-2.63,78.23,22.12,-454631.0,0.0,0.0,80.56
6596,寬宏藝術,2025-05-27,2025-05-28,,,-0.39,0.1,-0.81,85.52,17.39,-9607.0,0.0,0.0,-74.21
6442,光聖,2025-05-20,2025-06-02,,,0.05,-2.41,-6.84,69.96,15.459999999999999,582078.0,-16000.0,0.0,194.58
3081,聯亞,2025-05-20,2025-06-04,,,-1.25,0.48,-3.66,57.52,6.950000000000001,-1369899.0,67000.0,0.0,79.34
6591,動力-KY,2025-05-22,2025-06-04,,,-0.14,-0.21,-5.65,95.9,38.86,247306.0,0.0,0.0,44.86
9902,台火,2025-06-04,2025-06-05,,,2.91,0.26,0.0,67.28,11.09,-220610.0,0.0,0.0,296.55
1419,新紡,2025-05-28,2025-06-10,,,-12.58,4.18,-12.14,84.57,45.61,88400.0,0.0,0.0,-4.23
6499,益安,2025-05-19,2025-06-10,,,17.05,3.4,0.0,96.94,40.089999999999996,-247060.0,0.0,0.0,73.17
9902,台火,2025-06-10,2025-06-13,,,2.61,-0.54,-0.8,58.94,5.52,13000.0,0.0,0.0,296.55
3297,杭特,2025-06-02,2025-06-16,,,1.89,5.28,-4.89,71.97,15.43,532000.0,0.0,0.0,30.26
3294,英濟,2025-06-04,2025-06-18,,,7.96,3.75,-3.21,70.82,16.54,-694100.0,0.0,0.0,-24.55
6593,台灣銘板,2025-06-05,2025-06-19,,,9.49,1.97,-12.99,88.39,35.02,426000.0,0.0,0.0,-48.21
4168,醣聯,2025-06-19,2025-06-20,,,-3.94,0.22,-4.96,71.89,25.130000000000003,-9000.0,0.0,0.0,109350.0
3363,上詮,2025-06-10,2025-06-24,,,14.61,0.35,0.0,58.74,1.9300000000000002,-176900.0,0.0,0.0,80.56
6885,全福生技,2025-06-16,2025-06-24,,,18.07,0.98,0.0,82.39,23.27,-148000.0,0.0,0.0,
6276,安鈦克,2025-06-13,2025-06-27,,,16.21,2.76,-2.97,61.09,11.81,9043.0,0.0,0.0,10.49
3081,聯亞,2025-06-18,2025-06-30,,,12.38,0.09,-0.37,57.51,6.510000000000001,534019.0,337000.0,0.0,169.67
7642,昶瑞機電,2025-06-20,2025-07-02,,,13.9,3.15,0.0,69.23,17.78,29000.0,0.0,0.0,14.22
6499,益安,2025-06-24,2025-07-08,,,16.08,1.55,-0.05,58.16,8.58,-41010.0,0.0,0.0,70.22
3122,笙泉,2025-07-04,2025-07-09,,,2.63,0.07,-4.09,80.13,29.439999999999998,-137000.0,0.0,0.0,-20.58
3040,遠見,2025-06-30,2025-07-10,,,-6.12,2.66,-8.73,97.25,32.56,337200.0,0.0,0.0,-0.76
6895,宏碩系統,2025-06-30,2025-07-10,,,8.53,2.66,0.0,68.71,14.38,-41000.0,0.0,0.0,94.31
6739,竹陞科技,2025-06-30,2025-07-14,,,5.71,2.39,-2.98,83.07,26.26,259005.0,0.0,0.0,84.91
3122,笙泉,2025-07-10,2025-07-16,,,-0.56,1.67,-4.21,75.68,19.950000000000003,-42000.0,0.0,0.0,-20.58
5245,智晶,2025-07-16,2025-07-18,,,-4.23,1.54,-4.78,85.41,34.53,24000.0,0.0,0.0,4.3
3577,泓格,2025-07-09,2025-07-21,,,17.23,3.87,0.0,93.55,27.55,69000.0,0.0,0.0,50.18
8499,鼎炫-KY,2025-07-18,2025-07-21,,,1.54,-0.18,0.0,98.38,49.08,-17000.0,0.0,0.0,-6.07
8227,巨有科技,2025-07-09,2025-07-23,,,2.82,3.83,-3.86,66.91,8.43,80060.0,0.0,0.0,148.97
3081,聯亞,2025-07-16,2025-07-28,,,10.83,1.77,-2.58,56.3,6.77,357961.0,174000.0,0.0,81.49
6499,益安,2025-07-28,2025-07-29,,,1.27,-0.9,-0.05,28.89,-7.829999999999999,-92859.0,0.0,0.0,77.6
5314,世紀*,2025-07-18,2025-08-01,,,6.75,0.42,-3.0,79.53,27.250000000000004,1854370.0,-3850.0,0.0,561.8
3708,上緯投控,2025-07-21,2025-08-04,,,25.5,0.37,-1.55,87.48,24.98,-426170.0,0.0,0.0,4.23
4991,F-環宇,2025-07-21,2025-08-04,,,6.01,0.37,-10.01,75.0,14.63,-920357.0,266000.0,0.0,59.98
6499,益安,2025-08-01,2025-08-04,,,0.48,-0.23,-0.05,37.61,-7.5600000000000005,-79889.0,0.0,0.0,77.6
8210,勤誠,2025-07-23,2025-08-04,,,-2.79,0.41,-11.96,70.05,3.53,609561.0,32000.0,0.0,23.34
1595,川寶,2025-08-04,2025-08-05,,,-2.71,1.22,-4.57,59.01,9.58,22000.0,0.0,0.0,95.09
4989,榮科,2025-08-04,2025-08-05,,,0.86,1.22,0.0,77.32,21.45,63000.0,0.0,0.0,-28.81
6291,沛亨,2025-08-04,2025-08-05,,,-2.04,1.22,-7.33,93.04,46.23,54000.0,0.0,0.0,6.13
6933,AMAX-KY,2025-08-04,2025-08-05,,,0.51,1.22,-0.05,77.75,21.060000000000002,-5058.0,0.0,0.0,158.75
8045,達運光電,2025-08-05,2025-08-06,,,-3.48,-0.9,-4.47,92.12,41.589999999999996,60750.0,0.0,0.0,-38.24
3230,錦明,2025-08-05,2025-08-07,,,-0.39,1.51,-0.24,98.15,37.25,-373000.0,0.0,0.0,-31.66
6442,光聖,2025-07-29,2025-08-12,,,5.23,4.35,-4.88,87.51,27.35,909219.0,538000.0,0.0,79.02
6928,攸泰科技,2025-08-05,2025-08-13,,,-3.28,3.14,-8.03,88.48,33.989999999999995,105000.0,0.0,0.0,20.31
3081,聯亞,2025-08-06,2025-08-18,,,17.85,4.57,-2.21,60.86,6.76,-609797.0,0.0,0.0,81.49
2429,銘旺科,2025-08-07,2025-08-21,,,-1.22,-0.05,-11.85,74.68,16.669999999999998,18251.0,0.0,0.0,29.96
8033,雷虎,2025-08-05,2025-08-21,,,23.78,1.46,-1.99,91.29,38.58,2338292.0,0.0,0.0,72.93
4991,F-環宇,2025-08-18,2025-08-22,,,-2.6,-2.9,-3.84,51.95,1.24,-2797000.0,-594000.0,0.0,13.35
6215,和椿,2025-08-19,2025-08-22,,,-12.85,-2.39,-14.14,78.23,19.67,-738873.0,0.0,0.0,119.41
8021,尖點,2025-08-13,2025-08-25,,,5.82,-0.32,0.0,90.51,34.28,-1734900.0,-2000.0,0.0,12.83
4991,F-環宇,2025-08-25,2025-08-26,,,2.08,0.12,0.0,46.79,-3.6999999999999997,-10500.0,-340000.0,0.0,13.35
1815,富喬,2025-08-21,2025-09-02,,,-0.96,0.28,-8.38,67.14,16.42,-23973056.0,123000.0,0.0,52.06
3363,上詮,2025-08-21,2025-09-02,,,7.92,0.28,-4.0,60.0,8.57,1369561.0,13000.0,0.0,13.98
1717,長興,2025-08-22,2025-09-03,,,9.48,1.47,-4.35,87.27,31.78,-3984788.0,-4000.0,0.0,-12.03
3081,聯亞,2025-09-02,2025-09-03,,,1.74,0.35,0.0,61.82,5.21,352011.0,-139000.0,0.0,72.19
1802,台玻,2025-08-22,2025-09-05,,,-13.78,3.14,-15.61,68.16,21.45,108102.0,-239000.0,0.0,3.94
6213,聯茂,2025-08-26,2025-09-05,,,4.91,0.83,-0.46,65.8,13.780000000000001,-7897763.0,155000.0,0.0,-11.51
3081,聯亞,2025-09-05,2025-09-08,,,2.45,0.22,-0.05,56.74,7.380000000000001,393970.0,-81000.0,0.0,72.19
8021,尖點,2025-09-05,2025-09-09,,,15.59,1.48,0.0,40.24,-9.84,1542585.0,17000.0,0.0,12.83
4991,F-環宇,2025-09-09,2025-09-11,,,2.85,1.47,0.0,41.92,-5.86,-29525.0,-325000.0,0.0,13.35
8033,雷虎,2025-09-02,2025-09-12,,,13.13,6.1,-2.21,73.79,22.220000000000002,-3331507.0,0.0,0.0,35.02
4772,台特化,2025-09-03,2025-09-15,,,17.81,5.25,0.0,65.89,10.61,677281.0,194000.0,0.0,31.28
4931,新盛力,2025-09-03,2025-09-15,,,12.06,5.25,-0.05,48.7,-3.02,-1467900.0,-295000.0,0.0,-21.35
3167,大量,2025-09-15,2025-09-17,,,-2.49,0.48,-3.2,39.14,-6.16,73510.0,-50000.0,0.0,113.05
4991,F-環宇,2025-09-15,2025-09-18,,,4.47,1.79,-2.33,41.84,-2.78,824000.0,-160000.0,0.0,40.64
6515,穎崴,2025-09-08,2025-09-18,,,-1.26,5.17,-8.11,82.39,35.4,184143.0,0.0,0.0,5.42
5475,德宏,2025-09-18,2025-09-19,,,3.61,-0.74,0.0,63.83,13.719999999999999,12000.0,0.0,0.0,42.58
3363,上詮,2025-09-11,2025-09-23,,,1.69,4.27,-8.14,60.78,4.45,2055895.0,118000.0,0.0,42.64
3167,大量,2025-09-18,2025-09-24,,,9.0,1.66,-0.32,34.73,-7.03,201810.0,-50000.0,0.0,113.05
5314,世紀*,2025-09-12,2025-09-24,,,27.17,3.01,0.0,77.58,22.45,-4181486.0,-3000.0,0.0,811.59
2342,茂矽,2025-09-24,2025-09-25,,,3.65,-0.65,-1.92,76.2,27.51,-379520.0,0.0,0.0,-0.39
3323,加百裕,2025-09-17,2025-09-25,,,6.41,2.32,-4.06,66.55,14.719999999999999,277999.0,0.0,0.0,10.64
8299,群聯,2025-09-19,2025-10-02,,,8.61,3.14,-12.1,89.9,31.119999999999997,-232362.0,1403000.0,0.0,23.47
8033,雷虎,2025-09-23,2025-10-07,,,2.9,3.69,-7.33,47.55,-7.249999999999999,-2758722.0,0.0,0.0,25.5
3081,聯亞,2025-09-24,2025-10-08,,,-2.37,3.32,-7.35,45.99,-0.06999999999999999,-602000.0,784577.0,0.0,72.69
2408,南亞科,2025-09-25,2025-10-09,,,29.63,4.91,-4.49,85.28,25.52,28955627.0,3212585.0,0.0,141.32
6488,環球晶,2025-09-25,2025-10-09,,,4.55,4.91,-7.24,83.55,19.919999999999998,6730166.0,688709.0,0.0,-17.38
2342,茂矽,2025-10-02,2025-10-13,,,-8.27,2.07,-7.95,70.26,13.88,60026.0,0.0,0.0,-0.39
3628,盈正,2025-10-13,2025-10-15,,,7.34,1.31,0.0,77.24,19.139999999999997,-79000.0,0.0,0.0,22.97
6418,詠昇,2025-10-08,2025-10-16,,,-3.63,2.16,-5.18,85.2,23.169999999999998,105000.0,0.0,0.0,-13.79
3430,奇鈦科,2025-10-09,2025-10-17,,,-7.45,0.0,-11.4,78.69,26.540000000000003,72000.0,0.0,0.0,35.53
1795,美時,2025-10-07,2025-10-20,,,8.87,1.75,0.0,92.47,26.41,1622225.0,-9000.0,0.0,-12.48
4722,國精化,2025-10-09,2025-10-22,,,-3.68,1.27,-9.69,86.06,27.46,2381000.0,0.0,0.0,-16.76
4989,榮科,2025-10-16,2025-10-22,,,-8.52,0.0,-9.13,70.15,26.58,-4176200.0,0.0,0.0,6.39
8033,雷虎,2025-10-17,2025-10-23,,,-8.79,0.84,-11.4,42.96,-5.029999999999999,-208626.0,3000.0,0.0,-11.72
8271,宇瞻,2025-10-22,2025-10-23,,,0.08,-0.42,0.0,87.61,31.28,-47355.0,133000.0,0.0,88.62
8299,群聯,2025-10-15,2025-10-28,,,26.72,2.47,-0.56,56.03,5.16,663391.0,435000.0,0.0,47.04
4967,十銓,2025-10-20,2025-11-04,,,7.97,1.55,-3.86,82.27,29.45,-833975.0,142000.0,0.0,64.11
8271,宇瞻,2025-10-28,2025-11-04,,,-8.33,0.6,-15.62,87.72,28.24,-161855.0,203000.0,0.0,88.62
8996,高力,2025-10-22,2025-11-04,,,24.7,1.69,-2.93,84.04,26.63,1399001.0,59000.0,0.0,66.73
2344,華邦電,2025-10-23,2025-11-05,,,7.69,0.67,0.0,72.62,15.24,53077404.0,2725000.0,0.0,9.52
8358,金居,2025-10-23,2025-11-05,,,2.89,0.67,-1.69,42.59,-5.26,-895966.0,3613000.0,0.0,15.3
6127,九豪,2025-11-05,2025-11-06,,,5.35,0.66,0.0,62.5,0.35000000000000003,83000.0,0.0,0.0,-33.8
8103,瀚荃,2025-11-04,2025-11-07,,,-4.57,-1.65,-9.81,77.09,17.09,-260200.0,0.0,0.0,11.3
2515,中工,2025-11-07,2025-11-10,,,1.77,0.79,-0.63,97.58,31.990000000000002,7499489.0,265000.0,0.0,-20.35
8043,蜜望實,2025-11-04,2025-11-10,,,-2.44,-0.88,-7.85,66.37,7.049999999999999,379000.0,0.0,0.0,8.44
3693,營邦,2025-11-04,2025-11-13,,,-9.79,-0.76,-10.93,86.18,31.019999999999996,279246.0,0.0,0.0,-15.47
3081,聯亞,2025-11-05,2025-11-17,,,15.2,-0.97,0.0,52.24,-6.77,-1008995.0,-173000.0,0.0,68.57
6488,環球晶,2025-11-17,2025-11-18,,,-2.21,-2.52,-7.06,1.88,-17.79,270398.0,-906000.0,0.0,-25.27
1519,華城,2025-11-10,2025-11-20,,,2.73,-1.59,-7.63,72.95,16.32,-435853.0,137959.0,0.0,7.16
3163,波若威,2025-11-06,2025-11-20,,,7.23,-1.7,0.0,60.0,-3.08,757880.0,-12000.0,0.0,12.86
8358,金居,2025-11-10,2025-11-20,,,8.47,-1.59,-0.96,55.04,-1.39,-3070830.0,2088350.0,0.0,15.3
4991,F-環宇,2025-11-20,2025-11-24,,,-7.1,-3.36,-8.3,45.34,-2.88,177000.0,-3000.0,0.0,104.35
8996,高力,2025-11-13,2025-11-25,,,-0.78,-3.55,-9.63,50.26,-9.17,1022207.0,-809000.0,0.0,94.53
6488,環球晶,2025-11-20,2025-11-26,,,11.45,-0.06,-3.82,1.18,-22.0,-476941.0,-110895.0,0.0,-25.27
6265,方土昶,2025-11-26,2025-11-27,,,-1.53,0.53,-2.04,67.58,11.469999999999999,-306000.0,0.0,0.0,146.68
2451,創見,2025-11-20,2025-11-28,,,-12.96,0.73,-12.9,78.54,29.470000000000002,-284571.0,1914226.0,0.0,119.62
8110,華東,2025-11-18,2025-11-28,,,-7.73,3.25,-15.17,78.38,37.28,19094384.0,0.0,0.0,-13.53
6265,方土昶,2025-11-28,2025-12-01,,,-2.84,-1.03,-4.14,67.4,15.67,-23000.0,0.0,0.0,146.68
6155,鈞寶,2025-11-25,2025-12-03,,,12.12,3.27,-8.92,72.37,16.59,6272.0,0.0,0.0,2.44
6584,南俊國際,2025-11-24,2025-12-04,,,9.83,4.87,0.0,65.28,10.26,418371.0,-142000.0,0.0,26.34
4577,達航,2025-12-02,2025-12-05,,,-0.58,1.51,-1.89,77.03,24.21,221000.0,0.0,0.0,43.47
7402,邑錡,2025-12-05,2025-12-08,,,-0.78,1.15,-0.81,64.24,11.61,113000.0,0.0,0.0,12.58
8033,雷虎,2025-12-08,2025-12-09,,,-1.13,-0.43,-3.35,66.42,6.65,411060.0,0.0,0.0,13.68
8043,蜜望實,2025-11-27,2025-12-09,,,14.71,2.28,0.0,72.46,26.779999999999998,-1122750.0,0.0,0.0,59.06
3363,上詮,2025-12-09,2025-12-10,,,1.24,0.77,0.0,67.77,9.45,392616.0,0.0,0.0,31.57
8358,金居,2025-11-28,2025-12-10,,,15.3,2.8,-0.7,53.74,-1.01,-5730103.0,1262000.0,0.0,34.12
3081,聯亞,2025-12-04,2025-12-16,,,12.74,-0.79,-0.78,73.49,18.33,-765300.0,-82000.0,0.0,75.81
6442,光聖,2025-12-03,2025-12-17,,,8.01,-0.82,-4.86,67.4,14.099999999999998,-157979.0,-355000.0,0.0,71.22
3363,上詮,2025-12-16,2025-12-18,,,-2.87,-0.25,-5.72,81.57,11.379999999999999,502000.0,0.0,0.0,-16.47
8033,雷虎,2025-12-17,2025-12-18,,,-0.75,-0.21,-0.76,46.39,4.65,363573.0,0.0,0.0,16.91
4931,新盛力,2025-12-09,2025-12-19,,,6.15,-1.58,-0.94,72.51,17.75,2373850.0,0.0,0.0,61.89
2408,南亞科,2025-12-10,2025-12-22,,,13.44,-0.74,-3.75,51.69,5.87,24718861.0,2898797.0,0.0,262.36
8996,高力,2025-12-10,2025-12-22,,,2.53,-0.74,-6.5,52.67,-0.15,232538.0,228000.0,0.0,94.53
4931,新盛力,2025-12-22,2025-12-23,,,-1.45,0.57,-5.36,65.0,13.0,1105659.0,0.0,0.0,133.14
6443,元晶,2025-12-23,2025-12-24,,,9.57,0.22,0.0,88.05,48.49,-759093.0,0.0,0.0,-45.23
3491,昇達科,2025-12-22,2025-12-31,,,9.39,2.89,0.0,73.56,12.370000000000001,256309.0,44000.0,0.0,47.4
8358,金居,2025-12-19,2026-01-02,,,15.05,5.97,-0.05,55.86,0.06999999999999999,-2122340.0,-397000.0,0.0,27.8
3163,波若威,2025-12-18,2026-01-05,,,22.27,9.6,-1.35,65.71,9.950000000000001,-1969858.0,0.0,0.0,39.9
3491,昇達科,2026-01-02,2026-01-05,,,6.94,2.57,0.0,69.92,10.299999999999999,-170226.0,10000.0,0.0,47.4
8110,華東,2025-12-18,2026-01-05,,,33.46,9.6,0.0,74.45,21.39,2774575.0,0.0,0.0,2.13
4931,新盛力,2026-01-05,2026-01-06,,,-6.38,1.61,-5.51,51.09,2.4899999999999998,247000.0,0.0,0.0,133.14
4971,IET-KY,2025-12-24,2026-01-07,,,1.95,7.32,-0.72,83.52,19.59,721283.0,15000.0,0.0,31.12
3081,聯亞,2026-01-05,2026-01-08,,,-6.29,0.9,-7.63,70.49,7.6,125000.0,150000.0,0.0,147.0
4931,新盛力,2026-01-07,2026-01-08,,,-3.73,-0.25,-6.75,50.86,1.01,-58601.0,-159000.0,0.0,133.14
4991,F-環宇,2025-12-31,2026-01-09,,,-6.31,4.63,-4.38,82.1,18.240000000000002,-1226090.0,6000.0,0.0,36.5
5498,凱崴,2026-01-05,2026-01-09,,,-8.79,0.66,-8.1,87.5,43.169999999999995,2868246.0,0.0,0.0,40.56
3006,晶豪科,2026-01-08,2026-01-13,,,4.81,1.14,-5.27,90.5,47.4,2977911.0,20000.0,0.0,45.37
3260,威剛,2026-01-06,2026-01-13,,,-3.72,0.43,-9.69,88.0,36.97,4511523.0,1142056.0,0.0,60.23
3264,欣銓,2026-01-08,2026-01-13,,,2.72,1.14,-5.51,90.3,23.21,-2325158.0,766190.0,0.0,20.51
8299,群聯,2026-01-09,2026-01-14,,,5.01,2.16,-1.85,96.9,31.91,-178034.0,50000.0,0.0,62.01
3481,群創,2026-01-09,2026-01-21,,,24.27,3.16,-4.81,85.22,34.71,-9803603.0,337977.0,0.0,-8.94
2408,南亞科,2026-01-13,2026-01-23,,,11.8,4.08,-6.17,76.11,23.05,12241101.0,1675367.0,0.0,444.86
6770,力積電,2026-01-13,2026-01-23,,,26.56,4.08,-0.83,78.14,21.5,58321644.0,663000.0,0.0,21.92
2337,旺宏,2026-01-14,2026-01-26,,,20.36,3.63,0.0,80.87,34.660000000000004,33204402.0,2443000.0,0.0,44.93
2344,華邦電,2026-01-13,2026-01-27,,,8.18,5.25,-5.12,77.76,21.16,43690460.0,-1063199.0,0.0,53.32
4967,十銓,2026-01-23,2026-01-27,,,7.73,1.12,-1.73,57.14,6.3,-445340.0,57000.0,0.0,211.27
3491,昇達科,2026-01-27,2026-01-28,,,0.5,1.5,0.0,98.1,33.11,570139.0,-15000.0,0.0,38.46
2485,兆赫,2026-01-23,2026-01-29,,,14.48,1.8,0.0,70.34,16.06,3537050.0,0.0,0.0,128.98
8996,高力,2026-01-21,2026-01-30,,,4.62,2.62,-2.56,71.14,16.39,943370.0,-198000.0,0.0,172.02
2485,兆赫,2026-01-30,2026-02-03,,,-1.01,0.41,-4.86,83.05,25.36,1399227.0,0.0,0.0,128.98
8358,金居,2026-02-03,2026-02-04,,,-2.79,0.29,-1.05,45.87,-9.51,-603417.0,-120500.0,0.0,20.42
8046,南電,2026-01-26,2026-02-05,,,6.53,-0.82,-1.65,91.69,38.39,4349093.0,4258000.0,0.0,46.57
1802,台玻,2026-01-27,2026-02-06,,,-7.04,-1.66,-14.42,80.8,29.439999999999998,-20404481.0,-1985000.0,0.0,-6.39
